company|weight|sector|peer|value
PHM: PulteGroup Inc|0.0004|Consumer Discretionary|ETSY: Etsy Inc|0.6526972
PHM: PulteGroup Inc|0.0004|Consumer Discretionary|IAA: IAA Inc|0.70465255
PHM: PulteGroup Inc|0.0004|Consumer Discretionary|LGIH: LGI Homes Inc|0.5142345
PHM: PulteGroup Inc|0.0004|Consumer Discretionary|MDC: MDC Holdings Inc|0.65137374
PHM: PulteGroup Inc|0.0004|Consumer Discretionary|PHM: PulteGroup Inc|0.9999997
PII: Polaris Industries Inc|0.0002|Consumer Discretionary|BC: Brunswick|0.7919027
PII: Polaris Industries Inc|0.0002|Consumer Discretionary|CARG: CarGurus, Inc.|0.7291441
PII: Polaris Industries Inc|0.0002|Consumer Discretionary|DE: Deere & Co|0.50613123
PII: Polaris Industries Inc|0.0002|Consumer Discretionary|KAR: KAR Auction Services, Inc|0.5065513
PII: Polaris Industries Inc|0.0002|Consumer Discretionary|MKTX: Marketaxess Holding Inc|0.6309141
PII: Polaris Industries Inc|0.0002|Consumer Discretionary|PII: Polaris Industries Inc|0.9999998
PII: Polaris Industries Inc|0.0002|Consumer Discretionary|WGO: Winnebago Industries Inc|0.7072056
PINC: Premier, Inc.|0.0001|Health Care|ABMD: Abiomed Inc|0.6143613
PINC: Premier, Inc.|0.0001|Health Care|DVA: DaVita|0.6016004
PINC: Premier, Inc.|0.0001|Health Care|PINC: Premier, Inc.|1.0000001
PINC: Premier, Inc.|0.0001|Health Care|UNH: Unitedhealth Group Inc|0.556254
PINS: Pinterest, Inc.|0.0004|Communication|FB: Facebook Inc|0.63136804
PINS: Pinterest, Inc.|0.0004|Communication|PINS: Pinterest, Inc.|1.0
PINS: Pinterest, Inc.|0.0004|Communication|ROKU: Roku, Inc|0.67807364
PINS: Pinterest, Inc.|0.0004|Communication|TTD: The Trade Desk, Inc.|0.6798663
PINS: Pinterest, Inc.|0.0004|Communication|YELP: Yelp Inc|0.73911375
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|APLE: Apple Hospitality REIT Inc|0.96416867
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|HLT: Hilton Worldwide Holdings|0.95683044
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|HST: Host Hotels & Resorts Inc|0.98036474
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|MAR: Marriott International Inc (New)|0.9694294
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|PK: Park Hotels & Resorts Inc.|0.99999994
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|RHP: Ryman Hospitality Properties Inc|0.92314506
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|SHO: Sunstone Hotel Investors Inc|0.95364136
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|STAY: Extended Stay America Inc|0.9631211
PK: Park Hotels & Resorts Inc.|0.0001|Real Estate|TRIP: TripAdvisor Inc|0.55048805
PKG: Packaging Corp of America|0.0003|Materials|BCC: Boise Cascade Co|0.56354696
PKG: Packaging Corp of America|0.0003|Materials|IP: International Paper|0.69456387
PKG: Packaging Corp of America|0.0003|Materials|MXIM: Maxim Integrated Products|0.5179529
PKG: Packaging Corp of America|0.0003|Materials|PKG: Packaging Corp of America|1.0
PKG: Packaging Corp of America|0.0003|Materials|SON: Sonoco Products Co|0.6511452
PKG: Packaging Corp of America|0.0003|Materials|WRK: WestRock Co|0.66137874
PKG: Packaging Corp of America|0.0003|Materials|WY: Weyerhaeuser Co|0.53582937
PKI: PerkinElmer Inc|0.0004|Health Care|A: Agilent Technologies|0.7166868
PKI: PerkinElmer Inc|0.0004|Health Care|ABT: Abbott Laboratories|0.5319355
PKI: PerkinElmer Inc|0.0004|Health Care|EXAS: Exact Sciences Corp|0.5889806
PKI: PerkinElmer Inc|0.0004|Health Care|HOLX: Hologic Inc|0.6347705
PKI: PerkinElmer Inc|0.0004|Health Care|IDXX: IDEXX Laboratories Inc|0.61725533
PKI: PerkinElmer Inc|0.0004|Health Care|ILMN: Illumina Inc|0.6838101
PKI: PerkinElmer Inc|0.0004|Health Care|LH: Laboratory Corp Of America Holdings|0.6373966
PKI: PerkinElmer Inc|0.0004|Health Care|LMNX: Luminex Corp |0.6003435
PKI: PerkinElmer Inc|0.0004|Health Care|MTD: Mettler-Toledo International|0.53688234
PKI: PerkinElmer Inc|0.0004|Health Care|PKI: PerkinElmer Inc|1.0000001
PKI: PerkinElmer Inc|0.0004|Health Care|QGEN: Qiagen NV|0.8136471
PKI: PerkinElmer Inc|0.0004|Health Care|TECH: Bio-Techne Corp|0.8651773
PKI: PerkinElmer Inc|0.0004|Health Care|TMO: Thermo Fisher Scientific Inc|0.6636207
PKI: PerkinElmer Inc|0.0004|Health Care|TXG: 10x Genomics Inc|0.7719275
PKI: PerkinElmer Inc|0.0004|Health Care|VCYT: Veracyte|0.6580415
PLD: Prologis Inc|0.0024|Real Estate|AIV: Apartment Investment & Management Co|0.6254688
PLD: Prologis Inc|0.0024|Real Estate|AMH: American Homes 4 Rent|0.73735243
PLD: Prologis Inc|0.0024|Real Estate|AVB: AvalonBay Communities Inc|0.8011565
PLD: Prologis Inc|0.0024|Real Estate|BDN: Brandywine Realty Trust|0.7555348
PLD: Prologis Inc|0.0024|Real Estate|BXP: Boston Properties Inc|0.6568219
PLD: Prologis Inc|0.0024|Real Estate|COLD: Americold Realty Trust|0.5115556
PLD: Prologis Inc|0.0024|Real Estate|COR: CoreSite Realty Corp|0.51303303
PLD: Prologis Inc|0.0024|Real Estate|CPT: Camden Property Trust|0.77854484
PLD: Prologis Inc|0.0024|Real Estate|CUBE: CubeSmart|0.69603556
PLD: Prologis Inc|0.0024|Real Estate|DRE: Duke Realty Corp|0.7297855
PLD: Prologis Inc|0.0024|Real Estate|EGP: Eastgroup Properties Inc|0.8594284
PLD: Prologis Inc|0.0024|Real Estate|EPR: EPR Properties|0.6141424
PLD: Prologis Inc|0.0024|Real Estate|EQR: Equity Residential|0.7500527
PLD: Prologis Inc|0.0024|Real Estate|ESS: Essex Property Trust|0.79818696
PLD: Prologis Inc|0.0024|Real Estate|EXR: Extra Space Storage Inc|0.64327633
PLD: Prologis Inc|0.0024|Real Estate|FR: First Industrial Realty Trust Inc|0.5440034
PLD: Prologis Inc|0.0024|Real Estate|FRT: Federal Realty Investment Trust|0.7304284
PLD: Prologis Inc|0.0024|Real Estate|HTA: Healthcare Trust of America Inc|0.523844
PLD: Prologis Inc|0.0024|Real Estate|INVH: Invitation Homes Inc.|0.69353235
PLD: Prologis Inc|0.0024|Real Estate|KRC: Kilroy Realty Corporation|0.64165837
PLD: Prologis Inc|0.0024|Real Estate|KW: Kennedy-Wilson Holdings|0.54272544
PLD: Prologis Inc|0.0024|Real Estate|MAA: Mid-America Apartment Communities Inc|0.9098206
PLD: Prologis Inc|0.0024|Real Estate|NNN: National Retail Properties Inc|0.5057388
PLD: Prologis Inc|0.0024|Real Estate|NSA: National Storage Affiliates Trust|0.6490177
PLD: Prologis Inc|0.0024|Real Estate|OHI: Omega Healthcare Investors Inc|0.57824934
PLD: Prologis Inc|0.0024|Real Estate|PDM: Piedmont Office Realty Trust Inc|0.6994844
PLD: Prologis Inc|0.0024|Real Estate|PEAK: HCP Inc|0.56815004
PLD: Prologis Inc|0.0024|Real Estate|PLD: Prologis Inc|0.99999994
PLD: Prologis Inc|0.0024|Real Estate|REG: Regency Centers Corp|0.59243846
PLD: Prologis Inc|0.0024|Real Estate|REXR: Rexford Industrial Realty Inc|0.67064834
PLD: Prologis Inc|0.0024|Real Estate|SPG: Simon Property Group Inc|0.5720127
PLD: Prologis Inc|0.0024|Real Estate|STAG: Stag Industrial Inc|0.7143337
PLD: Prologis Inc|0.0024|Real Estate|SUI: Sun Communities Inc|0.5415348
PLD: Prologis Inc|0.0024|Real Estate|TCO: Taubman Centers Inc|0.6374911
PLD: Prologis Inc|0.0024|Real Estate|UDR: UDR Inc|0.7818183
PLD: Prologis Inc|0.0024|Real Estate|VNO: Vornado Realty Trust|0.63559073
PLD: Prologis Inc|0.0024|Real Estate|VTR: Ventas Inc|0.54501826
PLD: Prologis Inc|0.0024|Real Estate|WRE: Washington Real Estate Investment Trust|0.65326035
PLD: Prologis Inc|0.0024|Real Estate|WRI: Weingarten Realty Investors|0.6978966
PLUG: Plug Power Inc|0.0001|Industrials|PLUG: Plug Power Inc|0.99999994
PLUG: Plug Power Inc|0.0001|Industrials|PS: Pluralsight, Inc.|0.62605864
PLUG: Plug Power Inc|0.0001|Industrials|SMAR: Smartsheet Inc. |0.5794973
PLXS: Plexus Corp|0.0001|Information Technology|B: Barnes Group Inc|0.65481794
PLXS: Plexus Corp|0.0001|Information Technology|CSL: Carlisle Cos Inc|0.516934
PLXS: Plexus Corp|0.0001|Information Technology|GD: General Dynamics Corp|0.5029886
PLXS: Plexus Corp|0.0001|Information Technology|HON: Honeywell International Inc|0.6618861
PLXS: Plexus Corp|0.0001|Information Technology|HWM: Arconic Inc.|0.53401965
PLXS: Plexus Corp|0.0001|Information Technology|IEX: IDEX CORP|0.51178557
PLXS: Plexus Corp|0.0001|Information Technology|ITT: ITT Inc.|0.50900936
PLXS: Plexus Corp|0.0001|Information Technology|PLXS: Plexus Corp|0.99999964
PLXS: Plexus Corp|0.0001|Information Technology|TDG: TransDigm Group Inc|0.5773953
PLXS: Plexus Corp|0.0001|Information Technology|TDY: Teledyne Technologies Inc|0.590364
PM: PHILIP MORRIS INTERNATIONAL|0.0037|Consumer Staples|BDX: Becton Dickinson and Co.|0.6750615
PM: PHILIP MORRIS INTERNATIONAL|0.0037|Consumer Staples|BIO: Bio-Rad Laboratories Inc|0.7234355
PM: PHILIP MORRIS INTERNATIONAL|0.0037|Consumer Staples|IFF: International Flavors & Fragrances Inc|0.9103419
PM: PHILIP MORRIS INTERNATIONAL|0.0037|Consumer Staples|MA: MasterCard Inc|0.5510312
PM: PHILIP MORRIS INTERNATIONAL|0.0037|Consumer Staples|MO: Altria Group Inc|0.86231387
PM: PHILIP MORRIS INTERNATIONAL|0.0037|Consumer Staples|NKE: Nike, Inc.|0.56616414
PM: PHILIP MORRIS INTERNATIONAL|0.0037|Consumer Staples|PM: PHILIP MORRIS INTERNATIONAL|0.99999994
PM: PHILIP MORRIS INTERNATIONAL|0.0037|Consumer Staples|PYPL: PayPal Holdings Inc|0.5382777
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|ALLY: Ally Financial|0.715548
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|ASB: Associated Banc-Corp|0.929212
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|BAC: Bank of America Corp|0.9217356
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|BOH: Bank of Hawaii Corp|0.760341
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|BXS: BancorpSouth Bank|0.77472335
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|C: CITIGROUP INC|0.8856471
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|CFG: Citizens Financial Group Inc|0.9274699
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|CIT: CIT Group Inc|0.8929805
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|CMA: Comerica Inc|0.9320355
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|COF: Capital One Financial Corp|0.6943527
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|COLB: Columbia Banking System Inc|0.8552971
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|CVBF: CVB Financial Corp|0.85622936
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|DFS: Discover Financial Services|0.77464026
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|ETFC: E*TRADE Financial Corporation|0.8492574
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|EWBC: East West Bancorp Inc|0.9269896
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|FHB: First Hawaiian, Inc.|0.7987202
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|FHN: First Horizon National Corp|0.90971917
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|FITB: Fifth Third Bancorp|0.81792754
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|FNB: F.N.B. Corp|0.8546264
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|FRC: First Republic Bank|0.70119613
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|FULT: Fulton Financial Corp|0.85564744
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|GDOT: Green Dot Corporation |0.65319073
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|GS: Goldman Sachs Group Inc|0.5462204
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|HBAN: Huntington Bancshares Incorporated|0.94546956
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|HOMB: Home Bancshares Inc|0.66127414
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|INDB: Independent Bank Corp (Mass)|0.8968478
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|JPM: JPMorgan Chase & Co|0.7710814
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|KEY: KeyCorp|0.88728034
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|MTB: M&T Bank Corporation|0.8613354
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|NTRS: Northern Trust|0.6908334
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|NYCB: New York Community Bancorp Inc|0.7383581
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|ONB: Old National Bancorp|0.8967713
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|PB: Prosperity Bancshares Inc|0.63831806
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|PNC: PNC Financial Services Group Inc|1.0
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|PPBI: Pacific Premier Bancorp Inc|0.92139196
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|RF: Regions Financial Corp|0.93153703
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|SBNY: Signature Bank|0.8874965
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|SIVB: SVB Financial Group|0.92056996
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|STL: Sterling Bancorp|0.9254781
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|TFC: BB&T Corp|0.65410656
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|UMBF: UMB Financial|0.9134496
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|UMPQ: Umpqua Holdings Corp|0.8793505
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|USB: US BANCORP|0.54175997
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|WBS: Webster Financial Corp (Conn)|0.92350143
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|WFC: Wells Fargo & Co|0.8700185
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|WTFC: Wintrust Financial|0.6854941
PNC: PNC Financial Services Group Inc|0.0014000000000000002|Financials|ZION: Zions Bancorporation|0.9314153
PNR: PENTAIR PLC|0.0002|Industrials|AOS: AO Smith Corp.|0.70299417
PNR: PENTAIR PLC|0.0002|Industrials|AWK: American Water Works|0.64208204
PNR: PENTAIR PLC|0.0002|Industrials|FELE: Franklin Electric Co Inc|0.66720015
PNR: PENTAIR PLC|0.0002|Industrials|MWA: Mueller Water Products Inc|0.6022562
PNR: PENTAIR PLC|0.0002|Industrials|PNR: PENTAIR PLC|0.99999994
PNR: PENTAIR PLC|0.0002|Industrials|PRMW: Cott Corp|0.63027394
PNR: PENTAIR PLC|0.0002|Industrials|SJW: SJW Corp|0.6498336
PNR: PENTAIR PLC|0.0002|Industrials|XYL: Xylem Inc|0.7369548
PNW: Pinnacle West Capital Corp|0.0003|Utilities|AEP: American Electric Power Inc|0.55524445
PNW: Pinnacle West Capital Corp|0.0003|Utilities|CMS: CMS Energy|0.7419625
PNW: Pinnacle West Capital Corp|0.0003|Utilities|D: Dominion Energy, Inc.|0.6588757
PNW: Pinnacle West Capital Corp|0.0003|Utilities|DTE: DTE Energy Co|0.5524568
PNW: Pinnacle West Capital Corp|0.0003|Utilities|DUK: Duke Energy Corp|0.6588458
PNW: Pinnacle West Capital Corp|0.0003|Utilities|ENPH: Enphase|0.5560243
PNW: Pinnacle West Capital Corp|0.0003|Utilities|ES: Eversource Energy|0.7905144
PNW: Pinnacle West Capital Corp|0.0003|Utilities|ETR: Entergy Corp|0.6385916
PNW: Pinnacle West Capital Corp|0.0003|Utilities|EXC: Exelon Corp|0.55993146
PNW: Pinnacle West Capital Corp|0.0003|Utilities|FE: FirstEnergy Corp|0.5087465
PNW: Pinnacle West Capital Corp|0.0003|Utilities|LNT: Alliant Energy|0.6794375
PNW: Pinnacle West Capital Corp|0.0003|Utilities|NEE: NextEra Energy Inc|0.6959283
PNW: Pinnacle West Capital Corp|0.0003|Utilities|NI: NiSource|0.53075176
PNW: Pinnacle West Capital Corp|0.0003|Utilities|ORA: Ormat Technologies Inc|0.73633176
PNW: Pinnacle West Capital Corp|0.0003|Utilities|PEG: Public Service Enterprise Group Inc|0.6858119
PNW: Pinnacle West Capital Corp|0.0003|Utilities|PNW: Pinnacle West Capital Corp|0.99999976
PNW: Pinnacle West Capital Corp|0.0003|Utilities|SO: Southern Co|0.55918264
PNW: Pinnacle West Capital Corp|0.0003|Utilities|VST: VAST EXPLORATION INC.|0.5141934
PNW: Pinnacle West Capital Corp|0.0003|Utilities|WEC: WEC Energy Group Inc|0.5641552
PNW: Pinnacle West Capital Corp|0.0003|Utilities|XEL: Xcel Energy Inc|0.66542
PODD: Insulet Corp|0.0004|Health Care|ABT: Abbott Laboratories|0.63656867
PODD: Insulet Corp|0.0004|Health Care|CI: Cigna Corp|0.805448
PODD: Insulet Corp|0.0004|Health Care|CVS: CVS Health Corp|0.6585504
PODD: Insulet Corp|0.0004|Health Care|DXCM: DexCom|0.91649646
PODD: Insulet Corp|0.0004|Health Care|KR: Kroger Co|0.503764
PODD: Insulet Corp|0.0004|Health Care|LVGO: Livongo Health Inc|0.85431963
PODD: Insulet Corp|0.0004|Health Care|MDT: Medtronic PLC|0.6182031
PODD: Insulet Corp|0.0004|Health Care|MGLN: Magellan Health Inc|0.6511995
PODD: Insulet Corp|0.0004|Health Care|PODD: Insulet Corp|1.0
PODD: Insulet Corp|0.0004|Health Care|TNDM: Tandem Diabetes Care Inc|0.7911308
PODD: Insulet Corp|0.0004|Health Care|UNH: Unitedhealth Group Inc|0.57956505
PODD: Insulet Corp|0.0004|Health Care|WBA: Walgreens Boots Alliance, Inc.|0.6259291
POOL: Pool Corp|0.0004|Consumer Discretionary|POOL: Pool Corp|0.9999997
POST: Post Holdings Inc|0.0002|Consumer Staples|BYND: Beyond Meat, Inc.|0.77597666
POST: Post Holdings Inc|0.0002|Consumer Staples|GIS: General Mills Inc|0.5273653
POST: Post Holdings Inc|0.0002|Consumer Staples|HLF: Herbalife Nutrition Ltd.|0.628101
POST: Post Holdings Inc|0.0002|Consumer Staples|HRL: Hormel Foods Corp|0.7230037
POST: Post Holdings Inc|0.0002|Consumer Staples|LW: Lamb Weston Holdings, Inc.|0.6382436
POST: Post Holdings Inc|0.0002|Consumer Staples|POST: Post Holdings Inc|0.99999976
POST: Post Holdings Inc|0.0002|Consumer Staples|SMPL: The Simply Good Foods Company|0.65280384
POST: Post Holdings Inc|0.0002|Consumer Staples|SYY: Sysco Corp|0.6471491
POST: Post Holdings Inc|0.0002|Consumer Staples|TSN: Tyson Foods Inc|0.5416019
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|ALLY: Ally Financial|0.7053676
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|ASB: Associated Banc-Corp|0.9620809
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|BAC: Bank of America Corp|0.93275034
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|BOH: Bank of Hawaii Corp|0.7539745
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|BXS: BancorpSouth Bank|0.81349546
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|C: CITIGROUP INC|0.89370495
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|CFG: Citizens Financial Group Inc|0.94233173
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|CIT: CIT Group Inc|0.9490796
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|CMA: Comerica Inc|0.9540087
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|COF: Capital One Financial Corp|0.59910256
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|COLB: Columbia Banking System Inc|0.8711788
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|CVBF: CVB Financial Corp|0.90270317
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|DFS: Discover Financial Services|0.65798414
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|ETFC: E*TRADE Financial Corporation|0.90973866
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|EWBC: East West Bancorp Inc|0.98928624
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|FHB: First Hawaiian, Inc.|0.8426048
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|FHN: First Horizon National Corp|0.9637762
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|FITB: Fifth Third Bancorp|0.73620445
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|FNB: F.N.B. Corp|0.86810356
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|FRC: First Republic Bank|0.72711533
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|FULT: Fulton Financial Corp|0.8379956
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|GDOT: Green Dot Corporation |0.66591954
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|HBAN: Huntington Bancshares Incorporated|0.95868796
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|HOMB: Home Bancshares Inc|0.64940137
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|INDB: Independent Bank Corp (Mass)|0.89001554
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|JPM: JPMorgan Chase & Co|0.67806166
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|KEY: KeyCorp|0.9287236
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|MTB: M&T Bank Corporation|0.8542463
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|NTRS: Northern Trust|0.6899456
PPBI: Pacific Premier Bancorp Inc|0.0001|Financials|NYCB: New York Community Bancorp Inc|0.78697044
